region,user_id,ao,user_name,day_of_week,total_posts,last_post_date,first_post_date,posts_last_month,posts_prior_month,posts_2_months_ago,posts_3_months_ago,posts_4_months_ago,posts_5_months_ago,posts_6_months_ago,posts_7_months_ago,posts_8_months_ago,posts_9_months_ago,posts_10_months_ago,posts_11_months_ago,posts_12_months_ago,pax_status
F3P,U05FZ4QEFG9,ao-the-colosseum,Tweety,Friday,1,2025-03-07,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U073J179LHM,ao-the-colosseum,Sizzler,Wednesday,3,2025-12-03,2025-02-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,kotter
F3P,U07698FG143,ao-the-colosseum,Ricochet,Friday,3,2025-12-12,2025-09-19,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08C28HK3KN,ao-the-colosseum,Feta,Wednesday,3,2025-04-09,2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,nonkotter
F3P,U08PQEJMU5D,ao-the-colosseum,Tackleberry,Tuesday,1,2025-04-29,2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U0186PNUG3T,ao-the-colosseum,Hackman,Friday,2,2025-11-21,2025-07-25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05QJRZNQHH,ao-the-colosseum,Corner Kick,Monday,1,2025-01-27,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U06GX3VRNKU,ao-the-colosseum,BORG,Tuesday,1,2025-01-28,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U080FGLKUH5,ao-the-colosseum,Hodl,Thursday,6,2025-10-23,2025-02-27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,kotter
F3P,U016VPSQSFR,ao-the-colosseum,Trickle,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0176U2L03X,ao-the-colosseum,Toby,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017B8D6AHH,ao-the-colosseum,Second Best,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017G15HA92,ao-the-colosseum,DJ Sump Pump,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0186PNUG3T,ao-the-colosseum,Hackman,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U01ELRMAL7L,ao-the-colosseum,Quatro,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U01KXPKDF97,ao-the-colosseum,Heifer,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U01RSG6FSNA,ao-the-colosseum,Slinky,Saturday,2,2025-11-01,2025-07-12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U020A3PMS14,ao-the-colosseum,Ringo,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02H51CJS30,ao-the-colosseum,Pull-up,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02KRH34RCK,ao-the-colosseum,Choco Taco,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03TL1GG31B,ao-the-colosseum,Freon,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03TYQYKERF,ao-the-colosseum,Fire Hose,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03TYSW2933,ao-the-colosseum,The Worm,Saturday,3,2025-11-15,2025-06-14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04Q01BPTPE,ao-the-colosseum,Olive Oyl,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04Q1H1MQKF,ao-the-colosseum,Farmers Only,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04QDH8EFGB,ao-the-colosseum,Candy Man,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0577FMQ4KC,ao-the-colosseum,Home goods,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U058C88BUDD,ao-the-colosseum,T-Dubs (Outlands),Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05A6AHMPT5,ao-the-colosseum,LaRussa,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05GG5NR7KM,ao-the-colosseum,Pee Wee Herman,Saturday,4,2025-11-15,2025-10-11,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05H6UA0KCK,ao-the-colosseum,Trifecta,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05LL7ESE79,ao-the-colosseum,Cutler,Friday,4,2025-12-12,2025-02-28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,kotter
F3P,U05QJRZNQHH,ao-the-colosseum,Corner Kick,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06DNF8P3MM,ao-the-colosseum,Dial Tone,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06HEUK00QZ,ao-the-colosseum,Preacher,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06HSP24X8X,ao-the-colosseum,Bambino,Saturday,2,2025-11-15,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06J46ZTPEZ,ao-the-colosseum,Folgers,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U075Y87RK8W,ao-the-colosseum,Ollie,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U077RQMTNG3,ao-the-colosseum,Celine Dion,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07DZN6K0TZ,ao-the-colosseum,Tinactin (F3 Naperville),Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07EJ6173S6,ao-the-colosseum,Ginga,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07GDQCLB0T,ao-the-colosseum,Don Quixote,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07H6LVJHKK,ao-the-colosseum,Frontier,Saturday,3,2025-11-15,2025-11-01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07KLPGENJ0,ao-the-colosseum,Just Dance,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0929V6HD5H,ao-the-colosseum,Kickflip,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09AH747KEF,ao-the-colosseum,Italian Ice,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09BBJ81140,ao-the-colosseum,Slapshot,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09EZ6NN6HH,ao-the-colosseum,Thesaurus,Saturday,2,2025-11-22,2025-11-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09N749ET09,ao-the-colosseum,Underdog,Saturday,2,2025-11-01,2025-11-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09PQTWN83S,ao-the-colosseum,PFG,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09Q1PHL4TX,ao-the-colosseum,Double dipper,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09Q716NUNR,ao-the-colosseum,Chernobyl,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09Q74ECF54,ao-the-colosseum,Pit Boss,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09QA9ADV0C,ao-the-colosseum,Glass Slipper,Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09QZ34QXFS,ao-the-colosseum,Matlock (F3 Rockford),Saturday,1,2025-11-01,2025-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U040Y3RQPNJ,ao-the-colosseum,Six Sheets,Thursday,1,2025-05-22,2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U02BUJWCMBQ,ao-the-colosseum,Picasso,Monday,2,2025-12-01,2025-11-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02NBKHN3NK,ao-the-colosseum,Dungeon Master,Monday,1,2025-08-18,2025-08-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03SUM8JU2Z,ao-the-colosseum,Spike Horn,Thursday,1,2025-10-23,2025-10-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U041R4GK79V,ao-the-colosseum,fuzzy navel,Wednesday,1,2025-11-05,2025-11-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U058T072X6G,ao-the-colosseum,GrubX (CMW),Wednesday,1,2025-11-05,2025-11-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05993CSLRY,ao-the-colosseum,"Geek Squad (Hilton Head, SC)",Monday,1,2025-03-24,2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U05C8DP6YS0,ao-the-colosseum,Algorithm,Thursday,3,2025-10-23,2025-09-25,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06GX3VRNKU,ao-the-colosseum,BORG,Wednesday,1,2025-11-05,2025-11-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09DMPT2RQC,ao-the-colosseum,No Pants,Tuesday,1,2025-09-09,2025-09-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03T43SBJNA,ao-the-colosseum,Homer Simpson,Wednesday,1,2025-04-09,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U03TX17L7AQ,ao-the-colosseum,Foreclosure,Wednesday,1,2025-04-09,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U040R8S1N6P,ao-the-colosseum,Dilbert,Thursday,2,2025-11-06,2025-10-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06A1RN2DQF,ao-the-colosseum,Hank Hill,Monday,1,2025-06-23,2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U07DTG7DY07,ao-the-colosseum,Dr. Feelgood,Wednesday,1,2025-04-09,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U091A4AAZPC,ao-the-colosseum,Popeye,Saturday,1,2025-06-14,2025-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U0929V6HD5H,ao-the-colosseum,Kickflip,Tuesday,1,2025-07-01,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U092Y4J9S21,ao-the-colosseum,needle,Tuesday,1,2025-07-01,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U09QA9ADV0C,ao-the-colosseum,Glass Slipper,Thursday,1,2025-11-06,2025-11-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0950RW8JHX,ao-the-colosseum,Eliot Ness,Saturday,1,2025-07-12,2025-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U089QSWGZ7Z,ao-the-colosseum,Wet Bandit,Saturday,1,2025-08-16,2025-08-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U094XL0JTK3,ao-the-colosseum,Lot lizard,Saturday,3,2025-08-30,2025-08-16,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09SA1LJ7DL,ao-the-colosseum,Waffle House,Saturday,2,2025-11-22,2025-11-15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09U2DZRCU9,ao-the-colosseum,Stitch,Saturday,2,2025-11-29,2025-11-22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04RQB0TXFS,ao-the-colosseum,Hot Lava,Monday,1,2025-11-03,2025-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04U8EGCQS1,ao-the-colosseum,Manhole,Monday,1,2025-11-03,2025-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U058SP7GRJ6,ao-the-colosseum,Hatchet (Lizard Q),Monday,1,2025-11-03,2025-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09PYQURP8X,ao-the-colosseum,Hot Pants,Monday,1,2025-11-03,2025-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02KN9HUSE6,ao-the-colosseum,Soft Hands,Tuesday,1,2025-04-22,2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06LHSCT28K,ao-the-colosseum,2 Hand Touch (F3 Naperville Nant’an),Wednesday,1,2025-08-20,2025-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06M707AQBA,ao-the-colosseum,Bulldog (F3 Naperville),Wednesday,1,2025-08-20,2025-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07CHFY2XTM,ao-the-colosseum,Dead Air (Naperville),Wednesday,1,2025-08-20,2025-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08TZFDG1PE,ao-the-colosseum,Eveready,Wednesday,1,2025-08-20,2025-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U071GSVM24B,ao-the-colosseum,Spit Valve,Tuesday,4,2025-12-09,2025-06-03,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U075J9NN91N,ao-the-colosseum,Pop-Tart,Tuesday,4,2026-01-20,2025-11-11,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U08QBC4F5C3,ao-the-colosseum,Fish Tape,Tuesday,1,2025-12-09,2025-12-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09TZCE75NU,ao-the-colosseum,HandsOn,Friday,3,2025-12-19,2025-11-14,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09TZCE75NU,ao-the-colosseum,HandsOn,Tuesday,3,2025-12-16,2025-11-18,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016VPSQSFR,ao-the-colosseum,Trickle,Monday,1,2026-01-12,2026-01-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U017Q6TF0TB,ao-the-colosseum,Gopher,Friday,1,2025-04-11,2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U053LEBRMM4,ao-the-colosseum,Derailed,Thursday,1,2025-05-22,2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06CKPPM83S,ao-the-colosseum,Squirt,Thursday,1,2025-05-22,2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U07LY4K586M,ao-the-colosseum,Moist,Friday,2,2025-04-11,2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,nonkotter
F3P,U081JKWAR33,ao-the-colosseum,Sailer Moon,Thursday,1,2025-04-17,2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U08PQEJMU5D,ao-the-colosseum,Tackleberry,Thursday,1,2025-05-01,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U08RHRMD43C,ao-the-colosseum,Frogger,Thursday,1,2025-05-29,2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U03DP9WRXJN,ao-the-colosseum,Backstreet,Friday,1,2025-06-20,2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U075J9NN91N,ao-the-colosseum,Pop-Tart,Friday,2,2025-12-12,2025-06-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U095K6T98P9,ao-the-colosseum,Intern,Saturday,1,2025-07-19,2025-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U09DMPT2RQC,ao-the-colosseum,No Pants,Thursday,1,2025-09-18,2025-09-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0792KKSBS8,ao-the-colosseum,Ukulele,Thursday,1,2026-01-08,2026-01-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U085PLQU2F4,ao-the-colosseum,Shankapotomus,Tuesday,1,2025-11-18,2025-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08U4PQV3DJ,ao-the-colosseum,Phoenix,Tuesday,1,2025-11-18,2025-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09QA9ADV0C,ao-the-colosseum,Glass Slipper,Tuesday,1,2025-11-18,2025-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09SA1LJ7DL,ao-the-colosseum,Waffle House,Tuesday,1,2025-11-18,2025-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05993CSLRY,ao-the-colosseum,"Geek Squad (Hilton Head, SC)",Friday,2,2025-11-21,2025-03-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U01ELRMAL7L,ao-the-colosseum,Quatro,Friday,1,2025-04-04,2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U03HM57HSKG,ao-the-colosseum,Gisele - F3 Geneva,Saturday,1,2025-02-01,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U057QBF3TPW,ao-the-colosseum,Deja vu,Tuesday,1,2025-03-18,2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U070NTWF7G8,ao-the-colosseum,Foghorn,Friday,1,2025-04-04,2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U073J179LHM,ao-the-colosseum,Sizzler,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U07BTHWFLGZ,ao-the-colosseum,Bill Nye,Saturday,1,2025-05-31,2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U07VD3BSH8V,ao-the-colosseum,Double Dutch,Saturday,1,2025-02-01,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U092Y4J9S21,ao-the-colosseum,needle,Thursday,1,2025-07-03,2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U073J179LHM,ao-the-colosseum,Sizzler,Friday,1,2025-10-24,2025-10-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09SA1LJ7DL,ao-the-colosseum,Waffle House,Friday,2,2025-12-12,2025-11-14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08QBC4F5C3,ao-the-colosseum,Fish Tape,Friday,1,2025-11-21,2025-11-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U09U2DZRCU9,ao-the-colosseum,Stitch,Thursday,1,2025-12-04,2025-12-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017BQTUL3D,ao-the-colosseum,John Denver,Wednesday,1,2025-12-03,2025-12-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U01KXPKDF97,ao-the-colosseum,Heifer,Wednesday,1,2025-12-03,2025-12-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05FDSP0YD7,ao-the-colosseum,Peterbilt,Wednesday,1,2025-12-03,2025-12-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07GJC6UG1Z,ao-the-colosseum,Celler Dweller,Wednesday,1,2025-12-03,2025-12-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
